"STATION","NAME","DATE","AWND","TAVG","TMAX","TMIN"
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-19",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-20",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-21",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-22",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-23",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-24",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-25",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-26",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-27",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-28",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-09-29",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-01",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-02",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-03",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-04",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-05",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-06",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-07",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-08",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-09",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-10",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-11",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-12",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-13",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-14",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-15",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-16",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-17",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-18",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-19",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-20",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-21",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-22",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-23",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-24",,,,
"US1GAGW0071","NORCROSS 4.5 ESE, GA US","2023-10-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-04-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-05-31",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-06-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-07-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-08-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-09-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-10-31",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-11-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2017-12-31",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-01-31",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-02-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-03-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-17",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-27",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-04-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-13",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-14",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-15",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-16",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-18",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-19",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-20",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-21",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-22",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-23",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-24",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-25",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-26",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-28",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-29",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-30",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-05-31",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-01",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-02",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-03",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-04",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-05",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-06",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-07",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-08",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-09",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-10",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-11",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-12",,,,
"US1GACB0037","SMYRNA 0.4 NE, GA US","2018-06-13",,,,
